date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:11:54	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-65630830-e7113a454d6b361e;gz%22	https://cefoisa.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://cefoisa.com/contact/)
01:11:55	24602/24602	---M-Z	200	added ('OK')	application/x-javascript	etag:%22601a-65638b76-42ee73eb8e78a17f;gz%22	https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min.js?ver=1.19.5	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min7e9d.js	(from https://cefoisa.com/contact/)
01:11:56	4014/4014	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fae-65638b76-fba9da3a3d8f04d3;gz%22	https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.mincfa9.js	(from https://cefoisa.com/contact/)
01:11:57	1713/1713	---M-Z	200	added ('OK')	application/x-javascript	etag:%226b1-65638b76-66d4517aee3877cd;gz%22	https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/punycode.min.js?ver=1.0.0	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/punycode.min8a54.js	(from https://cefoisa.com/contact/)
01:11:57	339/339	---M-Z	200	added ('OK')	application/x-javascript	etag:%22153-65638b76-496db9e7688f1533;gz%22	https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/js/utils.min.js?ver=1.8.4.1	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/plugins/wpforms-lite/assets/js/utils.minda65.js	(from https://cefoisa.com/contact/)
01:11:58	37707/37707	---M-Z	200	added ('OK')	application/x-javascript	etag:%22934b-65638b76-d259704411330505;gz%22	https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/js/wpforms.min.js?ver=1.8.4.1	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/plugins/wpforms-lite/assets/js/wpforms.minda65.js	(from https://cefoisa.com/contact/)
01:12:01	528915/528915	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:40%20GMT	https://cefoisa.com/wp-content/uploads/2023/12/pit-4428560_1280.jpg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/12/pit-4428560_1280.jpg	(from https://cefoisa.com/wp-content/uploads/uag-plugin/assets/1000/uag-css-908-1702056454.css?ver=2.10.1)
01:12:01	143037/143037	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2006:07:41%20GMT	https://cefoisa.com/about/dist/	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/about/dist/index.html	(from https://cefoisa.com/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/aos.min.js?ver=2.10.1)
01:12:01	34079/34079	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2006:07:41%20GMT	https://cefoisa.com/wp-content/uploads/2023/11/nosotros-2.jpeg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/uploads/2023/11/nosotros-2.jpg	(from https://cefoisa.com/wp-content/uploads/uag-plugin/assets/1000/uag-css-910-1701913231.css?ver=2.10.1)
01:12:03	149695/149695	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2006:07:42%20GMT	https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/pro/images/times-solid-white.svg	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/wp-content/plugins/wpforms-lite/assets/pro/images/times-solid-white.svg	(from https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min.css?ver=1.8.4.1)
01:12:04	143037/143037	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2006:07:43%20GMT	https://cefoisa.com/contact/optusnet.com.au	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/contact/optusnet.com.au	(from https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2)
01:12:05	143037/143037	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2006:07:45%20GMT	https://cefoisa.com/contact/com.au	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/contact/com.au	(from https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2)
01:12:07	143037/143037	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2006:07:46%20GMT	https://cefoisa.com/contact/net.au	C:/Users/FRANK/Escritorio/laboratorio%20Cefoisa/cefoisa.com/contact/net.au	(from https://cefoisa.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2)
